18166903, Goli Vada Pav, Error Code = 404,,,,,,,,
18368666, Crossroads - Grilled  Baked Fried & More,Crossroads, Cafe, Burger,,,,,,
22525, Bawarchi Fast Food Centre,Bawarchi Fast Food Centre, Fast Food,,,,,,,
22602, Satyanarayan Restaurant,Satyanarayan Restaurant, Chinese, Street Food,,,,,,
22121, Gateway,Gateway, North Indian, Chinese, Continental,,,,,
25547, Krishna Juice Centre,Krishna Juice Centre, Beverages,,,,,,,
22170, Anuradha Cafe,Anuradha Cafe, South Indian,,,,,,,
18390881, Qzin, Error Code = 404,,,,,,,,
23289, Street Cafe,Street Cafe, Fast Food,,,,,,,
18431471, Threesixtythree - The Oberoi Grand,Threesixtythree - The Oberoi Grand, North Indian, Bengali, European, Asian, Japanese,,,
22766, Panch Bhog, Error Code = 404,,,,,,,,
25179, Adda Cafe,Adda Cafe, Cafe, Fast Food, Beverages,,,,,
24324, Poter  Bibi, Error Code = 404,,,,,,,,
18237091, Rasoi, Error Code = 404,,,,,,,,
24100, Hindusthan Sweets,Hindusthan Sweets, Mishti,,,,,,,
24251, Shree Shree Hari Mistanna Bhandar,Shree Shree Hari Mistanna Bhandar, Desserts,,,,,,,
21162, Badsha,Badsha, North Indian, Chinese,,,,,,
25645, Noodles Kitchen,Noodles Time, Chinese,,,,,,,
22659, Brewin - Park Plaza,Brewin - ​Radisson Kolkata, Cafe, Desserts, Bakery,,,,,
18287751, Bhikharam Chandmal & Grandsons,Bhikharam Chandmal & Grandsons, Street Food, Mishti,,,,,,
24448, A-1 Taj Biryani House,A-1 Taj Biryani House, Biryani,,,,,,,
25115, K.C. Das,K.C. Das, Street Food, Mishti,,,,,,
24962, Pulpy Grape Juice, Error Code = 404,,,,,,,,
21703, Zero Miles,Zero Miles, North Indian, Chinese,,,,,,
18281718, Mouth Melto,Mouth Melto, Bakery, Desserts,,,,,,
18388271, Chernamrit, Error Code = 404,,,,,,,,
24845, Rooster Delights, Error Code = 404,,,,,,,,
20775, Marwar,Marwar, North Indian, Chinese,,,,,,
18235364, Dakshin,Dakshin, South Indian,,,,,,,
24933, Saima Restaurant, Error Code = 404,,,,,,,,
23245, Panchphoron, Error Code = 404,,,,,,,,
22401, New Basanta Cabin,New Basanta Cabin, Street Food, Biryani,,,,,,
18259451, Amriti Sweets,Amriti Sweets, Mishti,,,,,,,
22684, Sitaram's,Sitaram's, Fast Food, Mishti,,,,,,
20721, Bangasree Restaurant,Bangasree Restaurant, Chinese,,,,,,,
22469, Venezia - Hotel O2 VIP,Venezia, North Indian, Chinese, Continental, Thai, Italian, Mexican,,
22797, New Haji Saheb,New Haji Saheb, Biryani, Fast Food, Rolls,,,,,
25487, La: Zabab,Kwality La Zabab, Chinese, Street Food, Rolls,,,,,
21714, Sagar Bar & Restaurant,Sagar Bar & Restaurant, North Indian,,,,,,,
23158, A 1 Haji Fast Food,A 1 Haji Fast Food, Fast Food, Street Food, Rolls,,,,,
20648, Haju's Darbar,Haju's Darbar, Chinese, Fast Food,,,,,,
23635, Jolly Jecker,Jolly Jecker, Chinese, North Indian,,,,,,
20320, Little China, Error Code = 404,,,,,,,,
20708, New Step Inn,New Step Inn, Chinese, North Indian, Seafood,,,,,
18281743, Thali - Only Alibaba,Thali - Only Alibaba, North Indian, Bengali,,,,,,
22721, Tulip Inn Bar Cum Restaurant,Tulip Inn Bar Cum Restaurant, Chinese, Thai, North Indian,,,,,
18237043, Plate-De-Poultry, Error Code = 404,,,,,,,,
18386803, Pizzeria House, Error Code = 404,,,,,,,,
24570, Station Cafe,Station Cafe, Continental, Chinese, North Indian,,,,,
25694, Toshan Food Court, Error Code = 404,,,,,,,,
18287271, Why So Serious,Why So Serious, Cafe, Beverages, Italian, Chinese,,,,
22673, Cafe Oxy,Cafe Oxy, North Indian, Chinese,,,,,,
20768, Pabitra Restaurant,Pabitra Restaurant, Chinese, Fast Food, Mughlai,,,,,
21124, New Mirch Masala,New Mirch Masala, Chinese, North Indian, Rolls,,,,,
18237051, Annapurna Sweets,Annapurna Sweets, Mishti,,,,,,,
25127, Chocolic,Chocolic, Bakery, Desserts,,,,,,
18134890, DEF,DEF, Chinese, Momos,,,,,,
24938, Gangaur Sweets,Gangaur Sweets, Desserts,,,,,,,
23225, New La Zawab,New La Zawab, Chinese, North Indian,,,,,,
18249862, Haji Saheba, Error Code = 404,,,,,,,,
24174, Amrit,Amrit, Mishti,,,,,,,
18162670, Meezaan,Meezaan, North Indian, Chinese, South Indian, Rolls,,,,
25662, Rimpa Restaurant,Rimpa Restaurant, North Indian, Chinese, Mughlai,,,,,
22216, Dakshinayan Restaurant,Dakshinayan Restaurant, North Indian, Chinese, Fast Food,,,,,
18162685, Juicy,Juicy, Juices, Beverages,,,,,,
23664, Tawa,Tawa, Chinese, Fast Food, Momos,,,,,
20926, Duke Bar & Restaurant,Duke Bar & Restaurant, Chinese, North Indian,,,,,,
21388, Dynasty Restaurant,Dynasty Restaurant, Thai, Chinese,,,,,,
23643, Coco Hugs,Coco Hugs, Bakery, Desserts,,,,,,
24367, Popular,Popular, South Indian,,,,,,,
21828, Green Chilli Restaurant,Green Chilli Restaurant, Chinese, North Indian, Rolls,,,,,
18278308, Cookie Man,Cookie Man, Bakery, Desserts,,,,,,
24730, Ujan's Food Zone,Ujan's Food Zone, Chinese, Tibetan, Thai,,,,,
21165, Best of Gupta's,Best of Gupta's, North Indian, Chinese, Fast Food,,,,,
25163, Haldiram's Prabhuji,Haldiram's Prabhuji, South Indian, Fast Food, North Indian, Mishti,,,,
21741, Koko's Food Joint,Koko's Food Joint, Chinese, Street Food, Rolls, Momos,,,,
23425, Tojo's,Tojo's, Chinese, Mughlai, North Indian,,,,,
22792, Green Valley,Green Valley, North Indian, Chinese,,,,,,
18354333, Aaha Momo, Error Code = 404,,,,,,,,
25081, Haldiram's Prabhuji,Haldiram's Prabhuji, South Indian, Fast Food, North Indian, Mishti,,,,
22124, Gayen's,Gayen's, Street Food, Chinese,,,,,,
20625, New Punjabi Hotel & Restaurant,New Punjabi Hotel & Restaurant, North Indian, Chinese,,,,,,
21074, New Arafat Restaurant & Caterer,New Arafat Restaurant & Caterer, Biryani, Chinese,,,,,,
21883, Prochesta,Prochesta, Chinese, North Indian, Fast Food,,,,,
22210, Laziz,Laziz, Chinese, North Indian, Rolls,,,,,
22890, Simply Corn, Error Code = 404,,,,,,,,
23771, Deshbandhu Mistanna Bhandar,Deshbandhu Mistanna Bhandar, Desserts, Mishti,,,,,,
22368, South n North,South n North, South Indian, Street Food,,,,,,
21882, Madhumita Restaurant,Madhumita Restaurant, Chinese,,,,,,,
18339971, The Gold Rush, Error Code = 404,,,,,,,,
18275948, Bowlers' Den,Bowlers' Den, Continental, North Indian, Chinese,,,,,
21445, Food Castle,Food Castle, Chinese, North Indian, Fast Food,,,,,
21944, Tumi Asbey Bole,Tumi Asbey Bole, Chinese, North Indian,,,,,,
18270234, Cake Mania, Error Code = 404,,,,,,,,
22918, The Zayka,The Zayka, Fast Food,,,,,,,
21150, Saptarshi,Saptarshi, Biryani, Chinese,,,,,,
24697, Pizza Kolkata,Pizza Kolkata, Pizza, Fast Food, Chinese, Thai,,,,
21785, Starlit Garden Bar,Starlit Garden Bar, Fast Food,,,,,,,
18166921, The Belgian Bakery, Error Code = 404,,,,,,,,
24301, Kapila Ashram,Kapila Ashram, Beverages, Bakery,,,,,,
23133, Narendra Mistanna Bhandar,Narendra Mistanna Bhandar, Mishti,,,,,,,
21479, Classic,Classic, Chinese, North Indian,,,,,,
22926, Putiram Sweets,Putiram Sweets, Mishti,,,,,,,
20722, Vivekananda Cabin,Vivekananda Cabin, Chinese, North Indian,,,,,,
22366, Punjab Hindu Hotel,Punjab Hindu Hotel, North Indian,,,,,,,
25689, Hakka Wok,Hakka Wok, Chinese, Momos,,,,,,
25510, Hangla's, Error Code = 404,,,,,,,,
22888, Guest Snack Bar,Guest Snack Bar, North Indian,,,,,,,
24295, Swad Restaurant,Swad Restaurant, North Indian, Chinese,,,,,,
24559, Star Vada Pav, Error Code = 404,,,,,,,,
23869, Black Candy,Black Candy, Cafe, Chinese,,,,,,
18143273, Indulgence,Indulgence, Bakery, Desserts,,,,,,
18296320, Mehak-e-Punjab,Mehak-e-Punjab, North Indian, Chinese, Beverages,,,,,
24601, Food Villa,Food Villa, North Indian, Chinese,,,,,,
23882, Soya,Soya, Chinese,,,,,,,
18259475, Annu's Restaurant & Bar, Error Code = 404,,,,,,,,
18361679, Sudipar Rannaghor, Error Code = 404,,,,,,,,
23491, Chicken King, Error Code = 404,,,,,,,,
21315, The Little Place,The Little Place, Chinese, Street Food,,,,,,
22354, Neelachal,Neelachal, Chinese, North Indian,,,,,,
18198677, Disha Bar & Resturent,Disha Bar & Restaurent, North Indian, Chinese,,,,,,
18398877, Pepper Chino,Pepper Chino, North Indian, Continental, Chinese,,,,,
18143237, Bengal Pizza Service,Bengal Pizza Service, Pizza, Fast Food,,,,,,
20384, Open Sesame,Open Sesame, Chinese, North Indian,,,,,,
23563, Baharat,Baharat, North Indian, Chinese, Mughlai, Rolls,,,,
18354600, Aami Bangali,Aami Bangali, Bengali, Bangladeshi,,,,,,
24016, Cafe Splash,Cafe Splash, Fast Food, Beverages,,,,,,
23309, Gossip,Gossip, Street Food,,,,,,,
22539, Super Pub,Super Pub, North Indian, Chinese, Fast Food, Finger Food,,,,
22910, Shree Laxmi Mistanna Bhandar,Shree Laxmi Mistanna Bhandar, Mishti,,,,,,,
18134885, Legacy of China, Error Code = 404,,,,,,,,
20769, Suruchi, Error Code = 404,,,,,,,,
18413748, The Induction,The Induction, Cafe, Fast Food,,,,,,
23578, Hind Tiffin Restaurant,Hind Tiffin Restaurant, South Indian,,,,,,,
18270253, Short and Sweet,Short and Sweet, Bakery,,,,,,,
18166930, Mistimukh,Mistimukh, Street Food, Mishti,,,,,,
18259657, Afreen Biryani House,Afreen Biryani House, Biryani,,,,,,,
22864, Mayer Cabin,Mayer Cabin, Street Food, North Indian,,,,,,
22438, Aahar Fast Food Centre,Aahar Fast Food Centre, Fast Food, Chinese, North Indian,,,,,
22158, Hong Kong Chinese Restaurant,Hong Kong Chinese Restaurant, Chinese, Continental,,,,,,
18354570, Calcutta Retro,Calcutta Retro, Bengali, Continental, Chinese, North Indian,,,,
18265447, Haryana Sweets,Haryana Sweets, Fast Food, North Indian, Mishti,,,,,
23203, Amarjit Hotel & Restaurant,Amarjit Hotel & Restaurant, Chinese, North Indian,,,,,,
23388, Petuk Mosai,Petuk Mosai, North Indian, Chinese,,,,,,
18343751, Flavour Fever, Error Code = 404,,,,,,,,
18335908, Kulfiano,Kulfiano, Ice Cream, Desserts,,,,,,
18368644, Madras Restaurant,Madras Restaurant, South Indian, Chinese,,,,,,
22003, Sumi's Kitchen,Sumi's Kitchen, North Indian, Chinese,,,,,,
21417, Dolphin,Dolphin, North Indian, Chinese,,,,,,
18224063, I CAN FLY, Error Code = 404,,,,,,,,
25733, Quarter Plate,Quarter Plate, Bakery, Desserts,,,,,,
18343768, Buddhaa Lounge,Buddhaa Lounge, Fast Food,,,,,,,
18414424, FoodPost, Error Code = 404,,,,,,,,
25396, Brownie Bites Eggless, Error Code = 404,,,,,,,,
23094, Raj Confectioners,Raj Confectioners, Mishti,,,,,,,
